execution_time,total_num_contours,num_biggest_contours,num_rectangles_before_split,photos_areas,success,picture_name,rm_black_edges,add_white_margin,blur_method,blur_parameters,threshold,threshold_method,threshold_min,threshold_max,split_contours,true_num_pictures,num_contours_after_split,num_points_per_contour,config_num
01/02/2023 23:54:34,387,3,3,"[6253740.5, 6238548.0, 6211641.0]",False,mamie0420.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,3,"[4, 4, 4]",13
01/02/2023 23:54:40,183,4,4,"[6367056.0, 6356380.0, 6344637.0, 6290116.0]",True,mamie0421.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:54:50,177,4,4,"[6354624.0, 6317216.0, 6268655.0, 6247363.5]",True,mamie0422.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:54:59,1186,2,2,"[6261918.0, 4959762.0]",False,mamie0423.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,2,"[4, 4]",13
01/02/2023 23:55:05,184,4,4,"[6335686.0, 6340231.5, 6335126.5, 6270612.0]",True,mamie0424.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:55:15,212,4,4,"[6356095.5, 6282381.0, 6248602.5, 6257181.5]",True,mamie0425.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:55:25,760,1,1,[6330225.0],True,mamie0426.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],13
01/02/2023 23:55:31,151,4,4,"[7171662.0, 7055311.0, 7035460.0, 7015139.5]",True,mamie0427.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:55:42,131,4,4,"[7141226.0, 7046856.5, 7000531.0, 7006881.0]",True,mamie0428.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:55:52,857,0,0,[],False,mamie0429.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,0,[],13
01/02/2023 23:55:58,3273,4,2,"[7108498.0, 6056813.5, 4914636.0, 5209259.0]",False,mamie0430.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 6, 7]",13
01/02/2023 23:56:03,290,1,1,[5458629.0],False,mamie0431.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,1,[4],13
01/02/2023 23:56:09,4604,4,2,"[6318843.0, 6228635.5, 5222772.5, 4927190.0]",True,mamie0432.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 5, 4]",13
01/02/2023 23:56:19,252,4,4,"[6972778.5, 6313996.5, 6333571.0, 6296155.0]",True,mamie0433.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:56:29,528,4,3,"[7172136.0, 7022363.0, 7006149.0, 6241287.0]",True,mamie0434.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:56:40,2097,3,2,"[6337676.0, 6271524.0, 5115165.5]",False,mamie0435.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,3,"[4, 4, 6]",13
01/02/2023 23:56:46,655,2,2,"[6426551.5, 5929873.0]",False,mamie0436.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,2,"[4, 4]",13
01/02/2023 23:56:51,563,0,0,[],False,mamie0437.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,0,[],13
01/02/2023 23:56:57,319,0,0,[],False,mamie0438.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,0,[],13
01/02/2023 23:57:02,943,1,1,[6482936.5],True,mamie0439.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],13
01/02/2023 23:57:08,1573,0,0,[],False,mamie0440.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,7,0,[],13
01/02/2023 23:57:14,1969,0,0,[],False,mamie0441.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,8,0,[],13
01/02/2023 23:57:20,2871,0,0,[],False,mamie0442.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,8,0,[],13
01/02/2023 23:57:25,299,3,3,"[6709676.5, 6674563.0, 6584002.5]",True,mamie0443.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",13
01/02/2023 23:57:34,1035,0,0,[],False,mamie0444.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,0,[],13
01/02/2023 23:57:39,1305,3,2,"[6161769.5, 5890281.5, 5732128.0]",True,mamie0445.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 5]",13
01/02/2023 23:57:48,1190,2,1,"[6249614.5, 5947417.0]",False,mamie0446.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,2,"[5, 4]",13
01/02/2023 23:57:53,524,0,0,[],False,mamie0447.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
01/02/2023 23:57:59,1417,0,0,[],False,mamie0448.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,0,[],13
01/02/2023 23:58:04,1094,0,0,[],False,mamie0449.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
01/02/2023 23:58:10,351,1,1,[6543400.0],False,mamie0450.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,1,[4],13
01/02/2023 23:58:15,932,0,0,[],False,mamie0451.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,0,[],13
01/02/2023 23:58:20,514,0,0,[],False,mamie0452.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
01/02/2023 23:58:26,1960,0,0,[],False,mamie0453.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,7,0,[],13
01/02/2023 23:58:31,367,1,1,[5091604.5],False,mamie0454.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,1,[4],13
01/02/2023 23:58:37,833,0,0,[],False,mamie0455.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,0,[],13
01/02/2023 23:58:42,2184,0,0,[],False,mamie0456.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
01/02/2023 23:58:48,615,0,0,[],False,mamie0457.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,7,0,[],13
01/02/2023 23:58:53,630,0,0,[],False,mamie0458.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,0,[],13
01/02/2023 23:58:58,220,4,4,"[6330389.5, 6310807.5, 6293665.5, 6305858.5]",True,mamie0459.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:59:08,216,4,4,"[6351019.0, 6304970.0, 6296746.5, 6258336.0]",True,mamie0460.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:59:18,230,4,4,"[6305563.0, 6297660.0, 6301417.5, 6279048.0]",True,mamie0461.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
01/02/2023 23:59:28,3414,0,0,[],False,mamie0462.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,8,0,[],13
01/02/2023 23:59:33,1464,0,0,[],False,mamie0463.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,0,[],13
01/02/2023 23:59:39,1298,0,0,[],False,mamie0464.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
01/02/2023 23:59:44,5869,0,0,[],False,mamie0465.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
01/02/2023 23:59:50,593,3,3,"[5040017.0, 5040699.5, 5024143.5]",True,mamie0466.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",13
01/02/2023 23:59:58,329,4,4,"[5052162.0, 5041807.0, 5037944.0, 5022532.5]",True,mamie0467.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",13
02/02/2023 00:00:07,610,3,3,"[5050813.5, 5042654.0, 4999930.0]",True,mamie0468.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",13
02/02/2023 00:00:15,638,1,1,[5921578.0],False,mamie0469.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,1,[4],13
02/02/2023 00:00:20,1434,0,0,[],False,mamie0470.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,0,[],13
02/02/2023 00:00:26,1032,1,1,[5029657.0],False,mamie0471.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,1,[4],13
02/02/2023 00:00:32,5013,0,0,[],False,mamie0472.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,0,[],13
02/02/2023 12:51:55,1969,7,4,"[2824841.0, 2785489.0, 2755248.5, 2626667.0, 2677289.0, 2603960.5, 2595207.5]",False,mamie0441.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,8,7,"[4, 4, 4, 9, 5, 4, 4]",14
02/02/2023 13:41:45,106,5,5,"[5980720.0, 5968538.0, 5005678.0, 4972401.0, 4461035.5]",True,mamie0281.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,5,"[4, 4, 4, 4, 4]",15
02/02/2023 13:41:57,143,4,4,"[6767427.5, 5989670.0, 5979603.0, 5966280.0]",True,mamie0282.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:42:08,243,3,3,"[6867586.0, 6857637.0, 6854676.0]",True,mamie0283.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:42:18,181,3,3,"[8487596.5, 8496148.5, 7938131.0]",True,mamie0284.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:42:29,95,4,4,"[8281455.5, 7413055.5, 6863947.5, 6651876.0]",True,mamie0285.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:42:40,577,1,1,[5962157.0],True,mamie0286.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],15
02/02/2023 13:42:47,168,4,4,"[5374806.0, 5382597.5, 5366850.0, 5367567.0]",True,mamie0287.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:42:57,168,4,4,"[6225124.5, 5380347.5, 5378326.5, 5369115.5]",True,mamie0288.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:43:07,1892,0,0,[],False,mamie0289.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,0,[],15
02/02/2023 13:43:12,156,4,4,"[5379182.0, 5374627.5, 5371343.0, 5368714.0]",True,mamie0290.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:43:22,261,3,3,"[5383038.0, 5382969.5, 5370295.0]",True,mamie0291.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:43:31,89,4,4,"[7616302.0, 7604529.0, 7584728.0, 7564864.5]",True,mamie0292.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:43:42,234,2,2,"[7609969.5, 7602384.0]",True,mamie0293.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:43:51,188,3,3,"[6289951.5, 6270375.0, 6275544.0]",True,mamie0294.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:44:00,177,3,3,"[6288121.0, 6282486.0, 6281776.0]",True,mamie0295.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:44:08,171,3,3,"[6305939.0, 6047743.0, 6036495.0]",True,mamie0296.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:44:18,105,4,4,"[6281429.5, 6253506.5, 6067096.5, 6025235.0]",True,mamie0297.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:44:28,118,2,2,"[12326486.5, 12320204.5]",True,mamie0298.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:44:38,136,2,2,"[9202036.0, 9181700.0]",True,mamie0299.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:44:47,160,2,2,"[9188808.0, 9180499.0]",True,mamie0300.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:44:56,824,2,1,"[9148814.5, 6409464.5]",False,mamie0301.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 11]",15
02/02/2023 13:45:01,389,2,0,"[8349474.5, 5533264.5]",False,mamie0302.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[8, 10]",15
02/02/2023 13:45:07,101,4,3,"[6438919.0, 6422172.0, 6422740.5, 6425532.0]",False,mamie0303.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[6, 4, 4, 4]",15
02/02/2023 13:45:13,143,3,2,"[6426703.5, 6457500.0, 6420043.5]",False,mamie0304.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 8, 4]",15
02/02/2023 13:45:19,98,4,3,"[6449039.0, 6430014.5, 6434260.5, 6392864.5]",False,mamie0305.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 6, 4, 4]",15
02/02/2023 13:45:25,97,4,3,"[6434772.0, 6416584.0, 6417488.0, 6411927.0]",False,mamie0306.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 6, 4]",15
02/02/2023 13:45:31,101,4,4,"[6457415.5, 6410526.5, 6416358.0, 6400108.0]",True,mamie0307.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:45:42,113,4,4,"[6649384.0, 6445690.0, 6451504.0, 6414725.0]",True,mamie0308.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:45:52,110,4,4,"[6451754.5, 6444588.0, 6431562.0, 6431838.0]",True,mamie0309.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:46:03,145,3,3,"[6427911.0, 6424399.5, 6418785.0]",True,mamie0310.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:46:12,198,1,1,[12993313.0],True,mamie0311.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],15
02/02/2023 13:46:20,179,3,3,"[6281295.0, 6277209.0, 6262178.5]",True,mamie0312.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:46:29,154,3,3,"[6289569.0, 6289065.0, 6280855.0]",True,mamie0313.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:46:38,171,3,2,"[6312542.5, 6285075.0, 6261417.5]",True,mamie0314.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:46:47,155,4,4,"[4551220.5, 4562890.5, 4540708.5, 4533710.0]",True,mamie0315.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:46:56,210,3,2,"[6296630.0, 6292829.0, 4580024.0]",False,mamie0316.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 6, 4]",15
02/02/2023 13:47:02,173,3,3,"[6297808.0, 6281928.0, 6271657.0]",True,mamie0317.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:47:11,201,3,3,"[6299915.0, 6274033.5, 5339589.5]",True,mamie0318.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:47:20,190,3,3,"[6294716.0, 6271309.5, 6264651.0]",True,mamie0319.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:47:28,226,2,2,"[6292603.0, 6301664.0]",True,mamie0320.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:47:36,173,3,3,"[6281645.0, 6174774.0, 6170456.0]",True,mamie0321.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:47:45,160,4,4,"[6343154.5, 6312992.0, 4422496.5, 4373295.0]",True,mamie0322.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:47:55,100,6,5,"[4432098.0, 4437939.0, 4415468.5, 4415513.5, 4393260.0, 4392726.0]",False,mamie0323.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,6,"[4, 6, 4, 4, 4, 4]",15
02/02/2023 13:48:01,106,5,4,"[6613912.5, 4439477.0, 4419651.0, 4430299.5, 4378550.0]",False,mamie0324.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,5,"[4, 4, 4, 6, 4]",15
02/02/2023 13:48:07,790,1,1,[10138572.0],True,mamie0325.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],15
02/02/2023 13:48:15,2642,2,0,"[9660571.0, 7673082.0]",False,mamie0326.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[11, 17]",15
02/02/2023 13:48:20,125,2,2,"[13154980.0, 13129840.0]",True,mamie0327.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:48:30,126,3,2,"[12139314.0, 6235734.5, 5433902.0]",False,mamie0328.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 6, 4]",15
02/02/2023 13:48:36,121,4,4,"[6283144.5, 6234572.0, 6229983.0, 6221890.0]",True,mamie0329.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:48:46,120,4,3,"[6269398.0, 6245422.0, 6226501.0, 6229705.0]",False,mamie0330.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 6, 4, 4]",15
02/02/2023 13:48:52,118,4,3,"[6261616.5, 6262290.5, 6253074.0, 6232226.0]",False,mamie0331.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 6, 4, 4]",15
02/02/2023 13:48:58,357,1,1,[6250330.5],True,mamie0332.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],15
02/02/2023 13:49:05,135,5,5,"[5485023.5, 4558174.0, 4552445.5, 4538389.5, 4547394.0]",True,mamie0333.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,5,"[4, 4, 4, 4, 4]",15
02/02/2023 13:49:15,301,2,2,"[5444060.0, 4524679.5]",True,mamie0334.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",15
02/02/2023 13:49:23,126,4,4,"[6283464.0, 6285650.5, 6287187.0, 6282714.0]",True,mamie0335.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:49:33,176,3,2,"[6476461.5, 6301694.5, 6286648.5]",False,mamie0336.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 6]",15
02/02/2023 13:49:39,132,4,4,"[6304212.0, 6279036.0, 6282297.0, 6277670.0]",True,mamie0337.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:49:49,120,4,4,"[6298662.5, 6281876.0, 6281833.5, 6271825.5]",True,mamie0338.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:50:00,135,4,4,"[6520168.0, 6492990.0, 6298145.0, 6292206.5]",True,mamie0339.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:50:10,159,6,6,"[4384884.0, 4373478.5, 4370810.0, 4376550.0, 4369905.0, 4365277.0]",True,mamie0340.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,6,6,"[4, 4, 4, 4, 4, 4]",15
02/02/2023 13:50:21,302,3,3,"[4376503.0, 4371815.0, 4194693.0]",True,mamie0341.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",15
02/02/2023 13:50:29,138,4,4,"[6232051.0, 6240736.0, 6233052.0, 6208430.0]",True,mamie0342.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:50:39,143,4,4,"[6330339.5, 6255084.0, 6271793.0, 6225962.5]",True,mamie0343.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:50:50,150,4,4,"[6289120.0, 6244778.0, 6188584.0, 6182433.0]",True,mamie0344.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:51:00,391,1,1,[6268574.0],True,mamie0345.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],15
02/02/2023 13:51:07,146,4,4,"[6255061.5, 6255861.5, 6220687.0, 6241940.0]",True,mamie0346.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:51:17,157,4,4,"[6282766.0, 6235385.0, 6275102.0, 6249855.0]",True,mamie0347.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
02/02/2023 13:51:27,172,4,4,"[6261650.0, 6241196.0, 6225313.5, 6229234.0]",True,mamie0348.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",15
